ID	222	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	244	248	249	251	252	253	254	255	256	257	258	259	263	264	265	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293
Rhogostoma	0.000934579	0.009345794	0.01588785	0	0.009345794	0.022429907	0.000934579	0.003738318	0.002803738	0.004672897	0.003738318	0.009345794	0.007476636	0.004672897	0	0	0	0	0.007476636	0	0.010280374	0.008411215	0.010280374	0.018691589	0.01682243	0.012149533	0.018691589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0	0	0	0	0	0	0	0	0
Sorangium cellulosum	0.000934579	0.005607477	0.001869159	0	0.009345794	0.014018692	0.001869159	0.006542056	0.001869159	0.005607477	0.003738318	0.000934579	0.002803738	0.005607477	0.001869159	0.009345794	0.005607477	0	0.017757009	0	0	0	0	0	0	0	0	0	0.008411215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenylobacterium	0.000934579	0	0	0	0.001869159	0	0	0	0.002803738	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0.002803738	0.002803738	0.002803738	0	0.000934579	0.001869159	0.001869159	0	0	0	0.007476636	0.004672897	0.012149533	0.002803738	0.003738318	0.004672897	0.007476636	0.005607477	0.001869159	0.007476636	0	0.001869159	0.000934579	0.005607477	0	0	0	0.001869159	0.000934579	0.003738318	0.003738318	0.002803738	0.005607477	0	0.003738318	0.003738318	0.003738318	0.005607477
Tetracladium setigerum	0.002803738	0.001869159	0.000934579	0	0	0.003738318	0	0.002803738	0.004672897	0.002803738	0.001869159	0.000934579	0.001869159	0	0	0.000934579	0	0	0.007476636	0	0	0.023364486	0.055140187	0.021495327	0.058878505	0.026168224	0.040186916	0.025233645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryptococcus	0.127102804	0.165420561	0.203738318	0	0.138317757	0.117757009	0.017757009	0.012149533	0.052336449	0.018691589	0.023364486	0.08317757	0.026168224	0.024299065	0.028037383	0.004672897	0	0	0.019626168	0.012149533	0	0.003738318	0.011214953	0.022429907	0.006542056	0.012149533	0.004672897	0.009345794	0	0	0	0	0	0	0	0	0	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0	0
Asticcacaulis	0	0	0.002803738	0	0.000934579	0.005607477	0.000934579	0.003738318	0.002803738	0.007476636	0.006542056	0.001869159	0.004672897	0.004672897	0.003738318	0.004672897	0	0	0.014018692	0	0	0.000934579	0.001869159	0.000934579	0.001869159	0.002803738	0.003738318	0.000934579	0	0	0	0	0	0	0.002803738	0	0	0	0	0	0.002803738	0	0	0.019626168	0	0	0	0	0	0.003738318	0	0.000934579	0	0	0	0	0	0	0	0
Rhizobium	0	0.000934579	0	0	0.001869159	0.000934579	0	0.000934579	0	0.002803738	0.002803738	0	0.002803738	0.001869159	0	0.001869159	0	0	0.007476636	0	0	0	0.003738318	0.004672897	0.000934579	0.002803738	0	0	0	0	0	0	0	0	0.001869159	0	0.000934579	0	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacter2	0	0.004672897	0	0.001869159	0	0.003738318	0	0	0.001869159	0.001869159	0	0	0.001869159	0	0	0.001869159	0.007476636	0	0.003738318	0	0.007476636	0	0.000934579	0.001869159	0.000934579	0.001869159	0.000934579	0	0	0	0	0.011214953	0	0	0	0	0	0	0	0	0	0	0.000934579	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thaumatomonas	0.000934579	0.003738318	0.008411215	0	0.003738318	0.009345794	0.005607477	0.004672897	0.000934579	0.004672897	0.001869159	0.006542056	0.002803738	0.013084112	0.009345794	0	0	0.000934579	0.003738318	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0.009345794	0.001869159	0.009345794	0.003738318	0.014953271	0.022429907	0.018691589	0.008411215	0	0.001869159	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0
Uncultured Sordariomycetes2	0.006542056	0.008411215	0.009345794	0	0.009345794	0.009345794	0	0	0	0	0.008411215	0.003738318	0	0	0	0.01588785	0	0	0.03271028	0	0	0.003738318	0.025233645	0.03364486	0.025233645	0.021495327	0.010280374	0.010280374	0	0	0	0.031775701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01588785	0	0	0	0	0.002803738	0.006542056	0.002803738	0.014953271	0.005607477	0.007476636	0.005607477	0.004672897	0.008411215
Uncultured Chytridiomycotina	0.006542056	0.001869159	0.002803738	0	0.013084112	0.000934579	0	0	0	0	0.003738318	0	0	0	0.006542056	0.019626168	0.006542056	0.012149533	0.040186916	0	0	0.003738318	0.014018692	0	0	0.008411215	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0.014018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium	0.009345794	0.010280374	0.013084112	0	0.014953271	0.014953271	0.000934579	0.000934579	0.019626168	0.000934579	0.002803738	0.006542056	0.002803738	0.009345794	0.003738318	0.163551402	0.168224299	0	0.029906542	0	0	0	0.009345794	0.004672897	0.012149533	0.01588785	0.004672897	0.034579439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Chitinophagaceae2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0.000934579	0.000934579	0	0	0	0	0.000934579	0	0.011214953	0.01588785	0.007476636	0.004672897	0.004672897	0.003738318	0.007476636	0.003738318	0.004672897	0	0.005607477	0	0.011214953	0.002803738	0	0
Exophiala	0.014018692	0.017757009	0.005607477	0	0.009345794	0.007476636	0.002803738	0.002803738	0.006542056	0.002803738	0	0.006542056	0.001869159	0	0	0	0	0	0.006542056	0	0	0.007476636	0.003738318	0.007476636	0.009345794	0.01588785	0.007476636	0.029906542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0.002803738	0.001869159	0.003738318	0.002803738	0.005607477	0.002803738	0.004672897	0.002803738	0.002803738	0.003738318	0.003738318	0.001869159	0.003738318	0.004672897	0.004672897	0.006542056	0.003738318
Aspergillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0	0	0	0.007476636	0	0	0.005607477	0.003738318	0	0	0	0	0	0	0	0	0	0	0.001869159	0.003738318	0.000934579	0.003738318	0	0.007476636	0.009345794	0.004672897	0	0	0.000934579	0.006542056	0.012149533	0.008411215	0	0.003738318	0.002803738	0	0	0.003738318	0.002803738	0	0
Uncultured Nitrosomonadaceae (IS-44)	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0.002803738	0.001869159	0.002803738	0.001869159	0.002803738	0.008411215	0.007476636	0.005607477	0.007476636	0.003738318	0.007476636	0.008411215	0.023364486	0.011214953
Eocercomonas	0.000934579	0	0.000934579	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0.000934579	0	0.001869159	0.000934579	0.001869159	0.001869159	0	0	0	0	0	0.010280374	0.005607477	0.003738318	0	0	0	0.003738318	0.002803738	0.007476636	0.004672897	0.005607477	0	0.002803738	0.003738318	0.002803738	0.002803738	0.001869159	0.000934579	0.004672897	0.000934579	0.000934579	0.007476636	0.005607477	0.000934579	0.000934579	0.003738318	0.001869159	0.000934579
Ohtaekwangia	0	0.001869159	0.000934579	0.003738318	0.006542056	0.001869159	0.005607477	0.002803738	0.003738318	0.001869159	0.003738318	0.002803738	0.003738318	0	0	0	0	0	0	0	0	0.004672897	0	0.000934579	0.000934579	0	0.000934579	0.004672897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrososphaera	0.009345794	0.001869159	0.004672897	0	0.000934579	0.002803738	0.000934579	0	0.003738318	0.004672897	0.003738318	0.002803738	0.001869159	0	0	0.000934579	0	0.002803738	0.005607477	0	0	0.004672897	0.000934579	0.001869159	0.002803738	0.000934579	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium	0.002803738	0.002803738	0.008411215	0	0.013084112	0.006542056	0.070093458	0.073831776	0.098130841	0.126168224	0.122429907	0.111214953	0.057009346	0.072897196	0.017757009	0	0	0.024299065	0	0	0	0.008411215	0	0	0	0	0	0.008411215	0.005607477	0.006542056	0	0.030841121	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellvibrio	0.001869159	0.011214953	0.004672897	0	0.004672897	0.006542056	0.020560748	0.01588785	0.014018692	0.036448598	0.014018692	0.011214953	0.013084112	0.011214953	0.022429907	0.004672897	0	0	0.003738318	0	0.002803738	0.004672897	0.000934579	0	0	0	0.003738318	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paucibacter3	0	0.000934579	0.003738318	0	0.002803738	0.001869159	0	0.001869159	0.001869159	0.001869159	0.002803738	0.000934579	0	0	0.007476636	0.004672897	0.008411215	0	0.018691589	0	0	0	0.002803738	0	0	0	0	0	0	0	0	0	0	0.004672897	0.009345794	0.001869159	0.003738318	0.009345794	0.001869159	0.007476636	0.005607477	0.000934579	0	0	0.001869159	0	0.002803738	0.002803738	0	0.002803738	0.010280374	0.004672897	0.001869159	0.009345794	0.005607477	0.017757009	0.003738318	0.008411215	0.014018692	0.005607477
Thermomonas	0.007476636	0.010280374	0.008411215	0	0.002803738	0.004672897	0.001869159	0.002803738	0.001869159	0.002803738	0.005607477	0.002803738	0.001869159	0.001869159	0.007476636	0.001869159	0	0	0.003738318	0	0	0.007476636	0.013084112	0.003738318	0.007476636	0.008411215	0.009345794	0.007476636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01588785	0.005607477	0.004672897	0.010280374	0.001869159	0.000934579	0.002803738	0	0.003738318	0.005607477	0.002803738	0.003738318	0.004672897	0.002803738	0.005607477	0.007476636	0.007476636	0.003738318
Cercomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0.003738318	0.001869159	0.002803738	0.003738318	0	0.006542056	0.003738318	0.004672897	0.006542056	0.009345794	0.014018692	0.044859813	0.003738318	0.002803738	0	0	0.007476636	0.023364486	0.007476636	0.001869159	0	0.000934579	0.000934579	0.004672897	0.003738318	0.000934579	0	0
Uncultured Pleosporales	0.004672897	0.004672897	0.002803738	0	0.009345794	0.006542056	0	0	0	0	0	0.003738318	0	0.003738318	0.017757009	0	0	0	0	0	0	0	0	0	0	0	0	0.021495327	0	0	0	0	0	0.041121495	0	0	0	0.005607477	0	0	0	0	0.005607477	0.013084112	0.010280374	0.01588785	0.008411215	0.007476636	0.006542056	0.006542056	0.020560748	0.012149533	0.011214953	0.006542056	0.020560748	0.03364486	0.019626168	0.017757009	0.014018692	0.006542056
Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012149533	0.004672897	0	0	0	0	0	0	0	0.003738318	0	0.000934579	0	0	0	0	0	0	0.000934579	0	0.004672897	0.000934579	0.002803738	0	0	0	0.000934579	0	0	0	0	0.001869159	0.002803738	0	0.000934579	0.002803738	0	0.000934579	0.013084112	0	0	0.019626168	0.003738318	0	0.006542056
Rhogostoma2	0	0	0.001869159	0	0.001869159	0.004672897	0	0.001869159	0.002803738	0.002803738	0.001869159	0	0.000934579	0	0.007476636	0	0	0	0	0	0	0.005607477	0.030841121	0.011214953	0.018691589	0.01588785	0.034579439	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramlibacter2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028037383	0.011214953	0.014953271	0.008411215	0.014018692	0.008411215	0.005607477	0.012149533	0.013084112	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0.002803738	0.001869159	0.003738318	0.002803738	0	0.005607477
Uncultured Tremellomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0	0.002803738	0.06635514	0.027102804	0.009345794	0.003738318	0.005607477	0.008411215	0.008411215	0.21682243	0.036448598	0.000934579	0.005607477	0.008411215	0.008411215	0	0.008411215	0.007476636	0.017757009	0.002803738
Uncultured Chytridiomycetes	0	0	0	0.014018692	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.022429907	0.000934579	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0.012149533	0	0.005607477	0	0	0	0	0	0.005607477	0.094392523	0.099065421	0.029906542	0.035514019	0.013084112	0.010280374	0.042990654	0.01682243	0.041121495
Uncultured Pyrinomonadaceae (RB41)	0.004672897	0.005607477	0.004672897	0	0.004672897	0	0	0.000934579	0.000934579	0	0	0.004672897	0.000934579	0	0	0.003738318	0	0	0.005607477	0	0	0.007476636	0.002803738	0.004672897	0.007476636	0.005607477	0.002803738	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Sandonidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0	0	0	0	0	0	0	0	0	0	0	0	0.012149533	0.009345794	0.009345794	0.020560748	0.004672897	0.017757009	0.013084112	0.009345794	0.021495327	0.011214953	0.007476636	0.010280374	0.011214953	0.009345794	0.003738318
Uncultured Sordariomycetes3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009345794	0.008411215	0	0.022429907	0	0	0.003738318	0.01682243	0.004672897	0.001869159	0.002803738	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006542056	0.029906542	0.011214953	0.023364486	0.012149533	0.01588785	0.017757009	0.01588785	0.035514019	0	0	0.000934579	0.001869159	0.006542056	0.017757009	0.005607477	0.003738318	0.003738318
Methylotenera	0	0.003738318	0.003738318	0	0.007476636	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.001869159	0.001869159	0.002803738	0.003738318	0.001869159	0.002803738	0.002803738	0	0	0	0	0	0	0.001869159	0	0.000934579	0.002803738	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0.008411215	0.002803738	0.003738318	0.004672897	0.005607477	0.001869159	0.004672897	0.005607477	0.006542056
Uncultured Microscillaceae2	0.008411215	0.004672897	0.008411215	0.005607477	0.005607477	0.004672897	0.005607477	0.004672897	0.012149533	0.001869159	0.005607477	0.002803738	0.004672897	0	0	0.001869159	0	0	0.000934579	0	0.004672897	0.007476636	0.002803738	0.001869159	0.002803738	0.000934579	0	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bionectria	0.003738318	0	0.003738318	0.014018692	0.005607477	0.004672897	0.001869159	0	0.008411215	0.001869159	0.003738318	0.005607477	0	0	0	0.002803738	0	0	0.009345794	0	0	0	0.006542056	0.020560748	0.009345794	0.009345794	0.008411215	0.026168224	0	0.019626168	0	0	0	0	0	0	0	0	0	0	0	0	0.005607477	0.009345794	0.002803738	0	0.025233645	0.057009346	0.101869159	0.041121495	0.021495327	0	0.004672897	0.004672897	0	0	0.014018692	0.008411215	0.010280374	0.001869159
Uncultured Steroidobacteraceae	0.000934579	0.003738318	0.002803738	0	0.001869159	0	0	0	0.000934579	0.001869159	0.001869159	0.002803738	0.002803738	0.002803738	0	0	0	0	0.000934579	0	0.002803738	0.001869159	0.005607477	0.004672897	0.002803738	0.002803738	0.003738318	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exobasidiomycetes	0	0.008411215	0.003738318	0.402803738	0	0.001869159	0	0	0.000934579	0	0	0.009345794	0	0.178504673	0.089719626	0	0.234579439	0.351401869	0.002803738	0.277570093	0.225233645	0	0	0	0.000934579	0.000934579	0.003738318	0.085981308	0.08411215	0.161682243	0.204672897	0.273831776	0.014953271	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027102804	0	0	0	0
Monosiga ovata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012149533	0.006542056	0.005607477	0.007476636	0.006542056	0.003738318	0.010280374	0	0	0	0	0	0.019626168	0.01588785	0.018691589	0.029906542	0.026168224	0.022429907	0.017757009	0.018691589	0.028971963	0	0	0	0	0	0	0	0	0	0	0.002803738	0.003738318	0.008411215	0.003738318	0.004672897	0.000934579	0	0
Luteolibacter	0	0.000934579	0.004672897	0	0.002803738	0.000934579	0.002803738	0	0.002803738	0	0.000934579	0.003738318	0.009345794	0.006542056	0	0.002803738	0	0	0.002803738	0	0	0.001869159	0.004672897	0.003738318	0.001869159	0.002803738	0.005607477	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limnofila borokensis	0.000934579	0.006542056	0.000934579	0	0.004672897	0.001869159	0.004672897	0.005607477	0	0.004672897	0.004672897	0.000934579	0.003738318	0	0.004672897	0.001869159	0	0	0.010280374	0	0	0.003738318	0.003738318	0	0	0.000934579	0.000934579	0.002803738	0	0	0	0	0.004672897	0.006542056	0.008411215	0.003738318	0.008411215	0.014018692	0.008411215	0.008411215	0.002803738	0.01588785	0	0	0	0.000934579	0.000934579	0.003738318	0.001869159	0.000934579	0.001869159	0	0	0.005607477	0.003738318	0.012149533	0.002803738	0.006542056	0.000934579	0.000934579
Uncultured Burkholderiaceae2	0.020560748	0.019626168	0.017757009	0	0.007476636	0.006542056	0.002803738	0.001869159	0.008411215	0.002803738	0.007476636	0.003738318	0.004672897	0.005607477	0.005607477	0.005607477	0.004672897	0.006542056	0.007476636	0	0	0.009345794	0.006542056	0.012149533	0.01682243	0.010280374	0.011214953	0.007476636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacibacter	0.000934579	0.005607477	0.005607477	0.004672897	0.008411215	0.013084112	0.008411215	0.008411215	0.003738318	0.003738318	0.005607477	0.004672897	0.006542056	0	0.000934579	0.008411215	0	0.004672897	0.004672897	0	0.000934579	0.005607477	0	0.004672897	0.003738318	0.000934579	0.004672897	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pythium3	0	0	0	0	0	0	0	0.008411215	0.001869159	0	0.038317757	0	0.000934579	0.01588785	0.023364486	0	0.014018692	0	0	0	0.025233645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043925234	0.11682243	0.085046729	0.093457944	0.063551402	0.043925234	0.081308411	0.018691589	0.080373832	0.005607477	0.001869159	0.003738318	0.014018692	0.013084112	0.001869159	0.042056075	0.013084112	0.007476636
Asticcacaulis2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0.003738318	0.000934579	0.001869159	0.000934579	0.002803738	0.002803738	0.000934579	0	0.024299065	0.004672897	0.011214953	0.007476636	0.006542056	0.010280374	0.009345794	0.023364486	0.010280374	0	0	0.000934579	0	0.001869159	0	0	0	0
Blastococcus	0.001869159	0.002803738	0	0	0.002803738	0.002803738	0.001869159	0	0.004672897	0.002803738	0.001869159	0.001869159	0	0.005607477	0	0	0	0	0.002803738	0	0	0.001869159	0.003738318	0.000934579	0	0.001869159	0.001869159	0.000934579	0	0.005607477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0.000934579	0.000934579	0.001869159	0.000934579	0.000934579	0	0.001869159	0.001869159	0.005607477	0.001869159	0.005607477	0.000934579	0.000934579	0.003738318	0.002803738	0.002803738
Chytridiomycetes	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0.010280374	0	0	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03364486	0.005607477	0.021495327	0.01588785	0.076635514	0.082242991	0.007476636	0.012149533	0.03271028	0.01588785	0	0.010280374	0.045794393	0.014953271	0.03364486	0.018691589	0.012149533	0.019626168
Devosia	0	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010280374	0.001869159	0.006542056	0.001869159	0.007476636	0.004672897	0.005607477	0.012149533	0.004672897	0.013084112	0.003738318	0.002803738	0.003738318	0.005607477	0.011214953	0.008411215	0.011214953	0.004672897
Bradyrhizobium japonicum	0.001869159	0.001869159	0.005607477	0.007476636	0.000934579	0.002803738	0.001869159	0.000934579	0	0.001869159	0.000934579	0.005607477	0.000934579	0.004672897	0.000934579	0.001869159	0.005607477	0	0	0	0	0.003738318	0.007476636	0.002803738	0.004672897	0.002803738	0.001869159	0.002803738	0	0	0	0	0.002803738	0	0	0.000934579	0	0	0	0	0	0	0.006542056	0.007476636	0.008411215	0.008411215	0.009345794	0.014018692	0.004672897	0.005607477	0.007476636	0.014953271	0.01682243	0.010280374	0.013084112	0.009345794	0.017757009	0.006542056	0.012149533	0.009345794
Uncultured Chytridiomycetes2	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0.008411215	0.011214953	0	0.014953271	0.010280374	0	0	0	0	0	0	0	0	0.013084112	0.014018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0	0	0	0	0.352336449	0.364485981	0.353271028	0.124299065	0.112149533	0.088785047	0.290654206	0.252336449	0.413084112
Uncultured Chitinophagaceae3	0.011214953	0.002803738	0.007476636	0.005607477	0.002803738	0.001869159	0.003738318	0	0.005607477	0.000934579	0.004672897	0.002803738	0.005607477	0.003738318	0.001869159	0.002803738	0.000934579	0	0	0	0	0.000934579	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Chitinophagaceae4	0.001869159	0.005607477	0.004672897	0	0.005607477	0.002803738	0	0.002803738	0.003738318	0.000934579	0	0.001869159	0.002803738	0	0	0	0	0	0	0	0	0.001869159	0.000934579	0.000934579	0.002803738	0.000934579	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax	0	0	0	0	0.000934579	0.000934579	0.000934579	0	0	0	0	0.002803738	0	0.002803738	0	0	0.000934579	0	0.000934579	0	0	0.000934579	0	0.001869159	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005607477	0.008411215	0.001869159	0	0	0.000934579	0.001869159	0.002803738	0.000934579	0	0.000934579	0.001869159	0	0	0.000934579	0.001869159	0	0
Uncultured Anaerolineaceae (UTCFX1)	0.004672897	0.003738318	0.002803738	0	0.001869159	0.001869159	0.001869159	0	0.001869159	0.004672897	0	0.000934579	0.006542056	0	0	0	0	0	0.000934579	0	0	0	0.001869159	0.003738318	0.000934579	0.001869159	0	0	0	0	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces	0	0	0.000934579	0	0.002803738	0.001869159	0.000934579	0	0	0.000934579	0	0	0.003738318	0	0	0	0	0	0.008411215	0	0	0	0.000934579	0.000934579	0.004672897	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0	0	0	0.001869159	0.001869159	0	0	0	0.000934579	0	0.000934579	0.003738318	0.003738318	0.002803738	0.002803738	0
Fusarium2	0.043925234	0.03271028	0.042990654	0	0.094392523	0.047663551	0.013084112	0.018691589	0.041121495	0.013084112	0.013084112	0.06728972	0.005607477	0.024299065	0.090654206	0.057009346	0.014953271	0	0.053271028	0	0	0.026168224	0.085981308	0.072897196	0.060747664	0.08317757	0.061682243	0.028037383	0	0.017757009	0.026168224	0	0	0.006542056	0.020560748	0.119626168	0	0	0	0.005607477	0.000934579	0	0.014953271	0.082242991	0.020560748	0.019626168	0.11588785	0.110280374	0.017757009	0.03364486	0.074766355	0.018691589	0.025233645	0.024299065	0.014018692	0.01588785	0.034579439	0.024299065	0.024299065	0.008411215
Massilia3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0.011214953	0	0.005607477	0	0.023364486	0.019626168	0.011214953	0.008411215	0.008411215	0.021495327	0.044859813	0.01682243	0.014018692	0.010280374	0.007476636	0.004672897	0.009345794	0.005607477	0.006542056	0.009345794	0	0.010280374
Rhogostoma3	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0.000934579	0.003738318	0	0	0.001869159	0	0	0	0	0	0	0.000934579	0.010280374	0.006542056	0.012149533	0.007476636	0.008411215	0.004672897	0.003738318	0.005607477	0.010280374	0.021495327	0.009345794	0.010280374	0.002803738	0.014018692	0.028971963	0.019626168	0.010280374	0	0	0	0	0	0	0	0.007476636	0
Uncultured Chytridiomycetes3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005607477	0	0.011214953	0.011214953	0	0.006542056	0.007476636	0.014018692	0	0	0	0	0	0	0	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0	0.330841121	0.002803738	0.429906542	0.044859813	0.009345794	0.004672897	0.048598131	0.019626168	0.057943925	0.175700935	0.164485981	0.063551402	0.131775701	0.092523364	0.056074766	0.054205607	0.042990654	0.090654206
Arthrobacter	0.006542056	0.001869159	0.001869159	0	0.000934579	0.006542056	0.006542056	0.001869159	0.002803738	0	0.002803738	0.001869159	0.002803738	0.000934579	0	0.001869159	0	0	0.001869159	0	0	0.006542056	0.005607477	0.004672897	0.001869159	0.004672897	0.001869159	0.000934579	0	0	0	0	0	0	0.001869159	0	0.000934579	0.001869159	0	0	0.000934579	0	0.003738318	0.000934579	0.001869159	0	0.001869159	0.003738318	0.001869159	0.000934579	0.000934579	0.010280374	0.009345794	0.007476636	0.006542056	0.005607477	0.006542056	0.009345794	0.001869159	0.003738318
